other_income,interest_income,business_income,emp_income
0,0,0,80000
0,0,0,133000
0,0,0,64301.44
0,0,0,90000
0,0,0,112243.63
0,0,0,104500
0,0,0,106430
0,0,0,80000
123060,123060,0,0
0,0,0,80000
0,0,0,17842
0,0,0,134400
0,0,0,62000
0,0,0,100000
0,0,0,27935
0,0,0,33848
0,0,0,47408
0,0,0,44000
58446.66667,58446.66667,0,0
0,0,0,80000
0,0,0,34500
0,0,0,90000
0,0,0,56600
0,0,0,124677
0,0,0,100000
0,0,0,70192
0,0,0,64000
43780,43780,0,0
0,0,0,74836
0,0,0,73383.33
0,0,0,78366.13
0,0,0,104000
0,0,0,101000
0,0,0,56400
0,0,0,124719.67
0,0,0,132072
0,0,0,55000
0,0,0,45000
0,0,0,90000
0,0,0,19600
0,0,0,80000
0,0,0,24550
0,0,0,98076.92
0,0,0,36000
8753.333333,8753.333333,0,0
0,0,0,64524.8
0,0,0,22976.52
0,0,0,30000
0,0,0,144000
0,0,0,120000
0,0,0,80000
0,0,0,126140
0,0,0,40360
0,0,0,78474
0,0,0,32813.06
0,0,0,78242
0,0,0,119200
0,0,0,88000
0,0,0,50500
112500,112500,0,0
0,0,0,25135.2
0,0,0,119000
0,0,0,50000
0,0,0,139359
0,0,0,135000
0,0,0,100540
0,0,0,136814.85
0,0,0,95595.3
74333.33333,74333.33333,0,0
27360,27360,0,0
0,0,0,68070
0,0,0,124500
0,0,0,101760
0,0,0,69000
0,0,0,45000
0,0,0,90000
0,0,0,100000
0,0,0,54692
0,0,0,16000
0,0,0,33750
0,0,0,106624
0,0,0,105033
28253.33333,28253.33333,0,0
15000,15000,0,0
0,0,0,60000
0,0,0,120000
0,0,0,69000
0,0,0,61665
0,0,0,36876.25
0,0,0,67950
0,0,0,26571
0,0,0,138000
0,0,0,37766
0,0,0,100000
0,0,0,60000
0,0,0,133394.9
0,0,0,109250
0,0,0,80000
0,0,0,140000
0,0,0,72750
0,0,0,30000
0,0,0,120000
0,0,0,80000
0,0,0,87461.62
0,0,0,137554
0,0,0,52032
0,0,0,9333.33
0,0,0,78000
0,0,0,136774.2
0,0,0,25135.2
0,0,0,60000
0,0,0,30000
0,0,0,127320
0,0,0,22242.14
0,0,0,70000
0,0,0,113037.85
0,0,0,25000
0,0,0,51000
0,0,0,121220
25000,25000,0,0
0,0,0,23470
0,0,0,125300
0,0,0,39308.45
0,0,0,23915
0,0,0,17000
0,0,0,55454.5
50000,50000,0,0
0,0,0,49457.27
0,0,0,90000
8800,8800,0,0
0,0,0,93200.49
0,0,0,134229
0,0,0,130867
0,0,0,93251.08
0,0,0,34859
0,0,0,120000
0,0,0,66000
0,0,0,77000
0,0,0,134231
0,0,0,101667
0,0,0,80000
0,0,0,140000
0,0,0,79400
0,0,0,118200
0,0,0,112000
0,0,0,20583
0,0,0,110800
0,0,0,34634.5
0,0,0,72105
0,0,0,83223.86
0,0,0,82316
0,0,0,58560
0,0,0,4688
0,0,0,125000
0,0,0,33568
0,0,0,60000
0,0,0,92482.88
0,0,0,80806.45
0,0,0,25687
0,0,0,25793.5
0,0,0,144390
0,0,0,36412
0,0,0,118320
0,0,0,48500
0,0,0,78575.4
0,0,0,50000
0,0,0,60400
0,0,0,63944
0,0,0,84800
0,0,0,43336.8
0,0,0,69000
0,0,0,87500
0,0,0,107407.41
0,0,0,67400
20533.33333,20533.33333,0,0
29693.33333,29693.33333,0,0
0,0,0,57552.38
0,0,0,75000
0,0,0,75049
0,0,0,90800
0,0,0,95000
0,0,0,64433
0,0,0,111758.02
0,0,0,25135.2
0,0,0,40700
0,0,0,87306
0,0,0,113880
0,0,0,80000
0,0,0,20800
0,0,0,104000
0,0,0,17842
0,0,0,100489
0,0,0,112284
6.666666667,6.666666667,0,0
0,0,0,140515.49
0,0,0,120000
0,0,0,57840
0,0,0,28193
0,0,0,74000
6666.666667,6666.666667,0,0
0,0,0,58000
0,0,0,25840
0,0,0,58030
0,0,0,138788
0,0,0,14350
0,0,0,22500
0,0,0,43000
6.666666667,6.666666667,0,0
0,0,0,121778
0,0,0,92549
16800,16800,0,0
0,0,0,52733
0,0,0,123327
139713.3333,139713.3333,0,0
0,0,0,40000
97333.33333,97333.33333,0,0
0,0,0,142107
0,0,0,84330
0,0,0,135000
0,0,0,20000
0,0,0,3750
58206.66667,58206.66667,0,0
0,0,0,25135.2
0,0,0,19050
0,0,0,80650
0,0,0,98413.34
0,0,0,142524
66666.66667,66666.66667,0,0
0,0,0,60000
0,0,0,118710
0,0,0,44000
0,0,0,69000
0,0,0,49680
0,0,0,80000
0,0,0,77660
0,0,0,68166.68
0,0,0,60000
39320,39320,0,0
0,0,0,84119
0,0,0,89492.25
140000,140000,0,0
0,0,0,75000
0,0,0,133881.28
0,0,0,30521
0,0,0,28286.79
0,0,0,62133.3
131933.3333,131933.3333,0,0
0,0,0,86578.75
0,0,0,70000
0,0,0,80520.42
0,0,0,13600
93393.33333,93393.33333,0,0
0,0,0,139810
0,0,0,127010.96
12740,12740,0,0
0,0,0,45081.69
0,0,0,84900
0,0,0,116696
0,0,0,61200
0,0,0,77500
0,0,0,72000
0,0,0,31499
0,0,0,18000
0,0,0,100706.8
0,0,0,93005.05
0,0,0,35000
0,0,0,80000
117366.6667,117366.6667,0,0
0,0,0,132443
0,0,0,80000
0,0,0,139920
0,0,0,72000
0,0,0,19000
0,0,0,114843.64
0,0,0,30000
0,0,0,80000
0,0,0,55338.95
0,0,0,103866.23
0,0,0,91000
0,0,0,79000
0,0,0,89213.45
0,0,0,60000
8866.666667,8866.666667,0,0
46320,46320,0,0
101853.3333,101853.3333,0,0
0,0,0,32000
0,0,0,121341.88
0,0,0,120157
0,0,0,31985
0,0,0,103000
0,0,0,31433.33
0,0,0,80000
0,0,0,85800
0,0,0,100000
0,0,0,5267
133333.3333,133333.3333,0,0
0,0,0,133200
0,0,0,76115.59
0,0,0,78000
0,0,0,125498.21
10860,10860,0,0
0,0,0,66000
11166.66667,11166.66667,0,0
0,0,0,70320
0,0,0,27884
0,0,0,6618.08
0,0,0,90051.47
0,0,0,100970.55
0,0,0,70000
0,0,0,51000
0,0,0,25135.2
0,0,0,24605.48
49933.33333,49933.33333,0,0
128800,128800,0,0
0,0,0,65327
0,0,0,80000
0,0,0,90168
0,0,0,63636.36
0,0,0,100000
0,0,0,10000
0,0,0,106003.45
0,0,0,86833.74
0,0,0,112000
0,0,0,38086.64
5426.666667,5426.666667,0,0
0,0,0,66082.07
0,0,0,94000
5433.333333,5433.333333,0,0
0,0,0,77233.56
0,0,0,50000
0,0,0,47500
0,0,0,96000
0,0,0,100000
0,0,0,40000
0,0,0,80000
0,0,0,80630
0,0,0,120000
0,0,0,43240
0,0,0,65000
53333.33333,53333.33333,0,0
0,0,0,53254
0,0,0,135000
0,0,0,88064.52
0,0,0,15200
16653.33333,16653.33333,0,0
69166.66667,69166.66667,0,0
98680,98680,0,0
0,0,0,10321
0,0,0,144450
0,0,0,75000
0,0,0,19896
0,0,0,124800
0,0,0,15600
0,0,0,80880
593.3333333,593.3333333,0,0
0,0,0,25699
0,0,0,44252
0,0,0,96120
0,0,0,45000
1186.666667,1186.666667,0,0
0,0,0,91499
118926.6667,118926.6667,0,0
0,0,0,25135.2
0,0,0,72000
25426.66667,25426.66667,0,0
1266.666667,1266.666667,0,0
0,0,0,90000
0,0,0,25294
10213.33333,10213.33333,0,0
0,0,0,144028
0,0,0,30000
0,0,0,100386
0,0,0,104400
0,0,0,68823
0,0,0,26000
0,0,0,70306
0,0,0,43204
0,0,0,93000
32826.66667,32826.66667,0,0
0,0,0,89380
0,0,0,97800
0,0,0,28000
0,0,0,58800
0,0,0,125870.23
0,0,0,24500
0,0,0,49400
0,0,0,94000
0,0,0,98495
0,0,0,12836.75
0,0,0,91075.22
0,0,0,113000
0,0,0,97850.41
0,0,0,121200
0,0,0,53760
0,0,0,119931.73
0,0,0,108620
5133.333333,5133.333333,0,0
0,0,0,79795.46
0,0,0,78000
0,0,0,114000
0,0,0,82500
0,0,0,16080
0,0,0,87096.75
45853.33333,45853.33333,0,0
0,0,0,80000
0,0,0,70000
0,0,0,4000
0,0,0,105000
0,0,0,107772
40513.33333,40513.33333,0,0
0,0,0,93286
0,0,0,7516.15
0,0,0,40200
0,0,0,120000
0,0,0,134400
0,0,0,104000
666.6666667,666.6666667,0,0
44646.66667,44646.66667,0,0
0,0,0,108000
0,0,0,93000
0,0,0,24807
0,0,0,28000
0,0,0,102000
0,0,0,121000
0,0,0,137004.3
0,0,0,45790
0,0,0,140000
0,0,0,90000
0,0,0,83640
0,0,0,89858
0,0,0,15276
0,0,0,75000
0,0,0,140944.85
0,0,0,93000
0,0,0,83170.59
0,0,0,47094
0,0,0,40000
0,0,0,115200
0,0,0,106800
0,0,0,40000
0,0,0,80000
0,0,0,120000
0,0,0,114201
0,0,0,80000
0,0,0,25135.2
0,0,0,30000
0,0,0,105000
0,0,0,40000
0,0,0,90000
0,0,0,83000
0,0,0,88497.9
0,0,0,96727.3
0,0,0,68549
25853.33333,25853.33333,0,0
13333.33333,13333.33333,0,0
0,0,0,60000
0,0,0,120000
23666.66667,23666.66667,0,0
0,0,0,129276.82
0,0,0,50000
72146.66667,72146.66667,0,0
0,0,0,80000
0,0,0,20000
0,0,0,18000
0,0,0,140000
0,0,0,49980
22500,22500,0,0
0,0,0,81935.33
0,0,0,70465
0,0,0,44231
0,0,0,69240
0,0,0,30555.21
0,0,0,71996
0,0,0,25135.2
0,0,0,114925
0,0,0,25000
28280,28280,0,0
0,0,0,27431
0,0,0,137821.2
0,0,0,142208
0,0,0,52000
0,0,0,98800
0,0,0,127600
0,0,0,118622
6000,6000,0,0
0,0,0,26200
0,0,0,105000
0,0,0,26000
0,0,0,26200
0,0,0,21189.58
0,0,0,80000
0,0,0,135666.67
0,0,0,80000
0,0,0,41500
0,0,0,46788
0,0,0,72000
0,0,0,120000
132546.6667,132546.6667,0,0
66386.66667,66386.66667,0,0
0,0,0,43940
0,0,0,37307.76
41000,41000,0,0
0,0,0,12134.95
0,0,0,121890.54
0,0,0,71086.96
0,0,0,80000
0,0,0,24667
0,0,0,96000
0,0,0,26200
0,0,0,133142.23
8480,8480,0,0
0,0,0,40000
0,0,0,126000
0,0,0,20000
0,0,0,144440
0,0,0,87875.33
0,0,0,79500
0,0,0,30000
0,0,0,12903.23
0,0,0,82133
0,0,0,47660
0,0,0,80100
0,0,0,1600
0,0,0,29371
0,0,0,50850
0,0,0,80000
0,0,0,97309
0,0,0,16920
0,0,0,84000
0,0,0,19871.71
0,0,0,42158
0,0,0,126285
0,0,0,92702.31
0,0,0,54000
0,0,0,129984
0,0,0,120000
34026.66667,34026.66667,0,0
0,0,0,45272.4
0,0,0,56937.4
0,0,0,92489.05
0,0,0,124587
0,0,0,80000
0,0,0,111741.11
0,0,0,117082
0,0,0,97500
0,0,0,87275.31
0,0,0,143563.47
17466.66667,17466.66667,0,0
0,0,0,21000
0,0,0,28787
99946.66667,99946.66667,0,0
16833.33333,16833.33333,0,0
0,0,0,33269.07
0,0,0,129194.67
8000,8000,0,0
0,0,0,100000
15966.66667,15966.66667,0,0
0,0,0,144000
65980,65980,0,0
0,0,0,138229
17500,17500,0,0
0,0,0,60000
0,0,0,64000
0,0,0,84724.52
18886.66667,18886.66667,0,0
0,0,0,86676.67
0,0,0,16000
0,0,0,70000
0,0,0,26200
24333.33333,24333.33333,0,0
0,0,0,117500
78140,78140,0,0
0,0,0,64212.92
0,0,0,90000
0,0,0,118709.68
29933.33333,29933.33333,0,0
0,0,0,93555
0,0,0,32136.92
13433.33333,13433.33333,0,0
0,0,0,80000
0,0,0,81480
0,0,0,82734.2
0,0,0,99900
0,0,0,115000
0,0,0,144537.91
0,0,0,80491.4
0,0,0,39166.65
0,0,0,38793
0,0,0,80000
0,0,0,129893.35
0,0,0,64800
0,0,0,75806
0,0,0,140409
0,0,0,143897.66
0,0,0,55320
118753.3333,118753.3333,0,0
0,0,0,80000
0,0,0,90000
36666.66667,36666.66667,0,0
0,0,0,48673.97
0,0,0,38200
0,0,0,113053.33
0,0,0,80000
0,0,0,14400
0,0,0,80000
23220,23220,0,0
0,0,0,16483.05
0,0,0,29410
0,0,0,138889.5
0,0,0,26200
0,0,0,114142.92
0,0,0,26000
0,0,0,68666.65
0,0,0,60000
0,0,0,80205.54
0,0,0,109150.7
0,0,0,104314
0,0,0,111510
0,0,0,143232
0,0,0,19233
0,0,0,80000
0,0,0,16502
0,0,0,79333.35
553.3333333,553.3333333,0,0
0,0,0,120000
0,0,0,97318
0,0,0,99000
0,0,0,135000
0,0,0,72000
0,0,0,137610
0,0,0,120000
413.3333333,413.3333333,0,0
0,0,0,40000
0,0,0,89250
0,0,0,121566.68
0,0,0,100900
0,0,0,10161
0,0,0,80000
20000,20000,0,0
39093.33333,39093.33333,0,0
0,0,0,82100
4833.333333,4833.333333,0,0
0,0,0,140000
0,0,0,137466
0,0,0,26200
0,0,0,115150
0,0,0,6333
0,0,0,120000
0,0,0,56400
37333.33333,37333.33333,0,0
0,0,0,35380
0,0,0,140030
0,0,0,77980
0,0,0,127200
0,0,0,60000
0,0,0,80000
0,0,0,124970
0,0,0,75571.06
0,0,0,40000
87853.33333,87853.33333,0,0
0,0,0,56000
0,0,0,20000
0,0,0,111043
0,0,0,35346
0,0,0,44081.2
0,0,0,56554
0,0,0,58500
61180,61180,0,0
0,0,0,139800
0,0,0,126000
0,0,0,16935.45
0,0,0,60000
0,0,0,138424
0,0,0,129984
0,0,0,75000
0,0,0,130808.44
0,0,0,78074
0,0,0,50161
0,0,0,37200
0,0,0,47454.65
0,0,0,23310
0,0,0,51000
0,0,0,135712.5
0,0,0,127532.9
0,0,0,93481.48
0,0,0,109000
0,0,0,34346.6
0,0,0,104750
2666.666667,2666.666667,0,0
0,0,0,110000
0,0,0,120000
0,0,0,54000
48986.66667,48986.66667,0,0
0,0,0,96000
0,0,0,135000
7960,7960,0,0
0,0,0,10400
0,0,0,99360
11693.33333,11693.33333,0,0
0,0,0,128000
0,0,0,98010
0,0,0,500
0,0,0,143090.49
0,0,0,40000
0,0,0,10000
0,0,0,110761
0,0,0,60000
0,0,0,141567.37
0,0,0,131492
0,0,0,45000
0,0,0,16000
0,0,0,132000
0,0,0,27935
0,0,0,63558.66
0,0,0,115211.37
134146.6667,134146.6667,0,0
0,0,0,25135.2
41666.66667,41666.66667,0,0
82653.33333,82653.33333,0,0
0,0,0,72450
0,0,0,3000
0,0,0,28600
0,0,0,65171.33
0,0,0,124922.19
0,0,0,100000
0,0,0,90000
0,0,0,60000
0,0,0,139112
0,0,0,10200
28233.33333,28233.33333,0,0
0,0,0,79375
0,0,0,100000
2920,2920,0,0
0,0,0,75000
0,0,0,6677.42
0,0,0,11040
0,0,0,49000
0,0,0,15000
0,0,0,1002.5
1073.333333,1073.333333,0,0
0,0,0,115997.47
0,0,0,40000
0,0,0,38100
0,0,0,50711.19
0,0,0,40650
0,0,0,83375
0,0,0,21850
0,0,0,127380
0,0,0,81863
140000,140000,0,0
0,0,0,88636.36
0,0,0,62011.41
63513.33333,63513.33333,0,0
0,0,0,20311.48
0,0,0,77500
0,0,0,105000
3133.333333,3133.333333,0,0
0,0,0,61239
0,0,0,96000
0,0,0,144000
0,0,0,31361
102760,102760,0,0
0,0,0,25000
0,0,0,86278.71
5360,5360,0,0
0,0,0,87483
0,0,0,72000
0,0,0,23596
0,0,0,54751
0,0,0,72900
0,0,0,41000
0,0,0,104250
114000,114000,0,0
0,0,0,18536.98
0,0,0,40000
0,0,0,24000
0,0,0,42440
0,0,0,89032.25
0,0,0,22000
0,0,0,59280
0,0,0,104000
0,0,0,71960
0,0,0,9695
0,0,0,66000
0,0,0,136580.52
0,0,0,41795
0,0,0,144000
0,0,0,93750
0,0,0,62832
0,0,0,120196
0,0,0,98999.97
0,0,0,44256
0,0,0,30000
0,0,0,52167.33
110166.6667,110166.6667,0,0
5313.333333,5313.333333,0,0
0,0,0,26000
0,0,0,60000
0,0,0,24000
0,0,0,31000
0,0,0,92797
0,0,0,105880
0,0,0,120000
0,0,0,71437.5
0,0,0,133294.5
0,0,0,39800
0,0,0,40000
0,0,0,144000
0,0,0,80337
0,0,0,113225
0,0,0,75883.5
26666.66667,26666.66667,0,0
0,0,0,40000
0,0,0,131466.05
0,0,0,82078
0,0,0,84800
0,0,0,36000
0,0,0,15000
0,0,0,88500
0,0,0,59485
6860,6860,0,0
0,0,0,114101
0,0,0,22926
0,0,0,121048
0,0,0,140019.66
48946.66667,48946.66667,0,0
0,0,0,91500
0,0,0,118764
0,0,0,127448
20000,20000,0,0
30006.66667,30006.66667,0,0
0,0,0,120000
42153.33333,42153.33333,0,0
0,0,0,129290
0,0,0,90000
0,0,0,103600
0,0,0,92797
106706.6667,106706.6667,0,0
0,0,0,43000
0,0,0,105000
0,0,0,64236
0,0,0,26200
0,0,0,34000
0,0,0,56981
0,0,0,88298.8
101800,101800,0,0
0,0,0,125823.2
0,0,0,69607.12
0,0,0,67950
0,0,0,65000
0,0,0,14000
54040,54040,0,0
0,0,0,52500
0,0,0,51670
0,0,0,27873
0,0,0,80000
133393.3333,133393.3333,0,0
0,0,0,111865
0,0,0,99965
0,0,0,106430
0,0,0,141408
0,0,0,50450
0,0,0,130000
0,0,0,115500
0,0,0,96000
0,0,0,140000
0,0,0,13500
0,0,0,126100
13386.66667,13386.66667,0,0
0,0,0,139570.03
0,0,0,41316
109713.3333,109713.3333,0,0
0,0,0,108317.72
926.6666667,926.6666667,0,0
76200,76200,0,0
11806.66667,11806.66667,0,0
0,0,0,43166
0,0,0,76233
0,0,0,117447
0,0,0,80000
0,0,0,45000
17373.33333,17373.33333,0,0
0,0,0,74364
0,0,0,138666
0,0,0,105000
0,0,0,120000
0,0,0,80000
0,0,0,100000
0,0,0,30000
0,0,0,120160
0,0,0,134441.3
47100,47100,0,0
0,0,0,11008
0,0,0,127018
0,0,0,18000
0,0,0,89032.25
0,0,0,77700
0,0,0,72344
0,0,0,73540.25
0,0,0,32990
0,0,0,87295
0,0,0,72333
0,0,0,50000
0,0,0,113999
0,0,0,110000
0,0,0,64999
0,0,0,62166.34
0,0,0,130308
0,0,0,25135.2
0,0,0,25135.2
0,0,0,62456
0,0,0,7250
0,0,0,119076.92
18633.33333,18633.33333,0,0
69493.33333,69493.33333,0,0
0,0,0,25135.2
0,0,0,47455
0,0,0,50000
0,0,0,78000
0,0,0,104802
0,0,0,50000
0,0,0,80000
82140,82140,0,0
0,0,0,102548
0,0,0,100152
0,0,0,120000
0,0,0,68694
87226.66667,87226.66667,0,0
0,0,0,95000
0,0,0,119478.34
0,0,0,89783.92
0,0,0,91666.65
129646.6667,129646.6667,0,0
7360,7360,0,0
0,0,0,103871
104746.6667,104746.6667,0,0
0,0,0,95520
33600,33600,0,0
0,0,0,73560
0,0,0,31432
69426.66667,69426.66667,0,0
0,0,0,100000
0,0,0,94707
0,0,0,80650
0,0,0,101600
0,0,0,80000
0,0,0,130969.4
0,0,0,42000
0,0,0,7465
0,0,0,126844
18713.33333,18713.33333,0,0
0,0,0,3000
18760,18760,0,0
0,0,0,58650
0,0,0,89376
0,0,0,80000
47033.33333,47033.33333,0,0
13966.66667,13966.66667,0,0
78940,78940,0,0
0,0,0,35650
3000,3000,0,0
0,0,0,54522.35
0,0,0,67950
0,0,0,100000
0,0,0,64245.41
0,0,0,25317
0,0,0,87097
0,0,0,54000
0,0,0,50000
0,0,0,100000
0,0,0,28000
0,0,0,120000
0,0,0,30000
0,0,0,72448
0,0,0,1266
0,0,0,120000
0,0,0,80000
0,0,0,19708
0,0,0,83412
0,0,0,105000
0,0,0,20000
0,0,0,125050
0,0,0,85269
0,0,0,59639.44
0,0,0,96000
0,0,0,65400
0,0,0,15000
0,0,0,26720
0,0,0,40000
0,0,0,20000
0,0,0,43409
0,0,0,90000
0,0,0,89261.05
0,0,0,59935
0,0,0,113626.34
0,0,0,16093
0,0,0,134227.82
0,0,0,144000
0,0,0,5050
0,0,0,131376
0,0,0,134083.09
109480,109480,0,0
0,0,0,90000
0,0,0,100000
0,0,0,87166.67
0,0,0,55200
77526.66667,77526.66667,0,0
0,0,0,85500
0,0,0,14172.81
1486.666667,1486.666667,0,0
0,0,0,27348
0,0,0,38200
0,0,0,18500
0,0,0,47660
0,0,0,63399.67
0,0,0,3050
84580,84580,0,0
34893.33333,34893.33333,0,0
0,0,0,90000
0,0,0,142214.99
0,0,0,27400
0,0,0,60000
0,0,0,28402
0,0,0,60000
7413.333333,7413.333333,0,0
0,0,0,111084
0,0,0,141872
0,0,0,35000
0,0,0,141616
12633.33333,12633.33333,0,0
0,0,0,114474.06
0,0,0,116307
0,0,0,144000
0,0,0,3680.84
0,0,0,15500
45000,45000,0,0
0,0,0,96775
0,0,0,68200
0,0,0,114647
0,0,0,76350
0,0,0,15000
0,0,0,78000
0,0,0,91951
0,0,0,39200
0,0,0,40200
0,0,0,18000
0,0,0,109806
0,0,0,88000
0,0,0,53804
79200,79200,0,0
0,0,0,57629
0,0,0,105852.11
0,0,0,72000
18333.33333,18333.33333,0,0
108000,108000,0,0
0,0,0,6000
14593.33333,14593.33333,0,0
0,0,0,126537
0,0,0,75070
0,0,0,102196
0,0,0,130200
102673.3333,102673.3333,0,0
0,0,0,50000
0,0,0,88928
0,0,0,66719
0,0,0,98000
0,0,0,138006.18
0,0,0,27667
0,0,0,141000
0,0,0,97847
0,0,0,89325
124520,124520,0,0
0,0,0,136510
0,0,0,117000
120680,120680,0,0
0,0,0,45833
0,0,0,32040
0,0,0,109728
0,0,0,50784.47
8193.333333,8193.333333,0,0
0,0,0,20100
0,0,0,29333
0,0,0,28800
0,0,0,16500
0,0,0,133071.22
0,0,0,29334
0,0,0,109000
0,0,0,127721.3
0,0,0,84000
0,0,0,123206
0,0,0,144000
0,0,0,25135.2
0,0,0,65578.86
0,0,0,87511.85
0,0,0,108899.96
0,0,0,140594.75
1426.666667,1426.666667,0,0
0,0,0,129351.41
0,0,0,80000
0,0,0,55321.3
0,0,0,144000
81766.66667,81766.66667,0,0
0,0,0,80000
0,0,0,50000
0,0,0,19184
0,0,0,17752.35
0,0,0,144000
0,0,0,21000
0,0,0,11550
0,0,0,75946.15
0,0,0,93000
0,0,0,19292.5
33800,33800,0,0
0,0,0,12903.23
0,0,0,80000
0,0,0,63500.06
11240,11240,0,0
0,0,0,63000
0,0,0,144000
0,0,0,136000
0,0,0,60000
0,0,0,138000
0,0,0,126751
0,0,0,48300
0,0,0,130000
0,0,0,25000
0,0,0,36860
0,0,0,80000
0,0,0,91212
0,0,0,125000
0,0,0,24108
0,0,0,103356.56
0,0,0,34354.84
0,0,0,107940
0,0,0,60000
0,0,0,117250
0,0,0,132000
0,0,0,144000
55000,55000,0,0
0,0,0,60000
0,0,0,80146.38
0,0,0,44992.5
0,0,0,91196
0,0,0,139020
0,0,0,80000
0,0,0,25862
0,0,0,27200
114940,114940,0,0
0,0,0,60000
48800,48800,0,0
49366.66667,49366.66667,0,0
90660,90660,0,0
0,0,0,90914
0,0,0,85000
0,0,0,90000
0,0,0,81000
0,0,0,43380
0,0,0,60000
0,0,0,32000
0,0,0,64000
14040,14040,0,0
0,0,0,139583.52
72913.33333,72913.33333,0,0
0,0,0,137114.65
0,0,0,90000
0,0,0,80000
0,0,0,70289
0,0,0,18000
0,0,0,60000
0,0,0,102610
0,0,0,34963.8
0,0,0,80000
0,0,0,28500
0,0,0,18000
0,0,0,138834
0,0,0,111081
9433.333333,9433.333333,0,0
0,0,0,76990
0,0,0,26500.91
0,0,0,92560
68680,68680,0,0
0,0,0,121334
0,0,0,40000
14886.66667,14886.66667,0,0
0,0,0,70000
0,0,0,83000
0,0,0,30227.76
0,0,0,60812
0,0,0,26600
141706.6667,141706.6667,0,0
0,0,0,73950
0,0,0,20000
0,0,0,41428.57
0,0,0,134150.66
0,0,0,60000
0,0,0,82005
0,0,0,73430
0,0,0,82334
0,0,0,88648
0,0,0,35000
0,0,0,24000.98
0,0,0,132821
0,0,0,110000
0,0,0,117345
0,0,0,114000
0,0,0,115000
0,0,0,144000
0,0,0,128801
0,0,0,97847
0,0,0,15000
0,0,0,4742
0,0,0,26200
0,0,0,63000
0,0,0,29000
0,0,0,108524.19
0,0,0,136726.45
0,0,0,140000
0,0,0,130284
0,0,0,80570
0,0,0,116050
66500,66500,0,0
0,0,0,108897.4
0,0,0,67950
6800,6800,0,0
0,0,0,120000
0,0,0,117745
0,0,0,20640
0,0,0,103910
0,0,0,64817.74
0,0,0,74503
0,0,0,80000
0,0,0,28800
0,0,0,78571.43
0,0,0,119145.3
8666.666667,8666.666667,0,0
0,0,0,73957.4
0,0,0,30643
1566.666667,1566.666667,0,0
6160,6160,0,0
0,0,0,89032.25
0,0,0,75000
0,0,0,127277
0,0,0,105000
0,0,0,135752
0,0,0,138047.51
0,0,0,114340
0,0,0,94500
0,0,0,141908.39
37333.33333,37333.33333,0,0
0,0,0,25135.2
7400,7400,0,0
80000,80000,0,0
0,0,0,58328
0,0,0,28800
0,0,0,26956.52
0,0,0,72137
0,0,0,25135.2
0,0,0,32000
0,0,0,144000
0,0,0,22939
0,0,0,101054.8
0,0,0,108000
0,0,0,67387
0,0,0,132972
0,0,0,120000
138773.3333,138773.3333,0,0
96920,96920,0,0
926.6666667,926.6666667,0,0
0,0,0,143422.68
0,0,0,19431
0,0,0,38582
142740,142740,0,0
0,0,0,133545.26
0,0,0,40000
0,0,0,138978.38
0,0,0,25402
0,0,0,48475
0,0,0,31578.35
72633.33333,72633.33333,0,0
0,0,0,80000
0,0,0,124637.22
4140,4140,0,0
11560,11560,0,0
0,0,0,83910.93
16120,16120,0,0
29086.66667,29086.66667,0,0
0,0,0,135000
0,0,0,70698
0,0,0,36000
0,0,0,119800
0,0,0,95986
0,0,0,108000
0,0,0,112910
0,0,0,136404
0,0,0,111287.65
0,0,0,37278
0,0,0,124909.79
0,0,0,26200
0,0,0,16400
0,0,0,60000
0,0,0,126000
0,0,0,97214
0,0,0,48000
0,0,0,80000
0,0,0,80000
0,0,0,140000
34466.66667,34466.66667,0,0
0,0,0,60000
0,0,0,25000
0,0,0,144000
0,0,0,108000
0,0,0,30000
0,0,0,80000
0,0,0,17842
0,0,0,60000
32266.66667,32266.66667,0,0
0,0,0,144000
0,0,0,101340
0,0,0,29001
0,0,0,144600
0,0,0,17885.54
0,0,0,7226
0,0,0,12000
0,0,0,66760.05
0,0,0,144331.12
0,0,0,11975
0,0,0,60000
0,0,0,80000
0,0,0,37000
0,0,0,53213
0,0,0,100000
0,0,0,64470
0,0,0,120000
0,0,0,54070
77866.66667,77866.66667,0,0
0,0,0,74591.87
0,0,0,72616
0,0,0,72500
0,0,0,35847
0,0,0,101250
0,0,0,25135.2
0,0,0,76500
0,0,0,71500
0,0,0,33867
0,0,0,105056
0,0,0,67950
0,0,0,53912
24153.33333,24153.33333,0,0
0,0,0,59180
0,0,0,45119
0,0,0,86041.67
0,0,0,63253.7
0,0,0,89032.25
0,0,0,137384
0,0,0,98000
0,0,0,52839
0,0,0,37155
0,0,0,38496.77
0,0,0,78366.13
0,0,0,27678.55
0,0,0,2827.95
0,0,0,20034
0,0,0,38168
0,0,0,62529
0,0,0,133000
0,0,0,96000
0,0,0,60293
0,0,0,44279
0,0,0,110000
0,0,0,26757
0,0,0,80000
0,0,0,64000
0,0,0,14616.25
0,0,0,70623
14253.33333,14253.33333,0,0
0,0,0,120680
0,0,0,76990
0,0,0,112870.6
0,0,0,113000
0,0,0,97200
0,0,0,88999
0,0,0,127877.12
0,0,0,48000
0,0,0,60654
0,0,0,80000
0,0,0,120000
0,0,0,20000
86666.66667,86666.66667,0,0
0,0,0,114400
0,0,0,15500
33766.66667,33766.66667,0,0
0,0,0,87500
